176; 0.305043 
177; 0.305308 
178; 0.304665 
179; 0.306826 
180; 0.304907 
181; 0.307042 
182; 0.305851 
183; 0.306101 
184; 0.305382 
185; 0.306297 
186; 0.304746 
187; 0.306071 
188; 0.305427 
189; 0.305227 
190; 0.304017 
191; 0.306050 
192; 0.304606 
193; 0.306612 
194; 0.306010 
195; 0.305404 
196; 0.304483 
197; 0.306450 
198; 0.304892 
199; 0.306836 
200; 0.305775 
201; 0.306007 
202; 0.305436 
203; 0.306511 
204; 0.305051 
205; 0.305889 
206; 0.305330 
207; 0.305468 
208; 0.304757 
209; 0.305968 
210; 0.304150 
211; 0.305990 
212; 0.305425 
213; 0.305649 
214; 0.305114 
215; 0.305917 
216; 0.304634 
217; 0.305655 
218; 0.305130 
219; 0.305352 
220; 0.304236 
221; 0.305420 
222; 0.304135 
223; 0.305878 
224; 0.305066 
225; 0.304731 
226; 0.304233 
227; 0.305944 
228; 0.304651 
229; 0.306344 
230; 0.305350 
231; 0.304961 
232; 0.304418 
233; 0.306084 
234; 0.304789 
235; 0.305532 
236; 0.305031 
237; 0.305240 
238; 0.304375 
239; 0.306000 
240; 0.304566 
241; 0.306176 
242; 0.305529 
243; 0.305763 
244; 0.305277 
245; 0.305589 
246; 0.304432 
247; 0.305512 
248; 0.305005 
249; 0.305205 
250; 0.304368 
251; 0.305916 
252; 0.304626 
253; 0.305660 
254; 0.305211 
255; 0.304790 
256; 0.304367 
257; 0.305879 
258; 0.304774 
259; 0.305645 
260; 0.304719 
261; 0.304855 
262; 0.304426 
263; 0.305903 
264; 0.304738 
265; 0.305404 
266; 0.304638 
267; 0.304830 
268; 0.304397 
269; 0.305842 
270; 0.304568 
271; 0.306001 
272; 0.305485 
273; 0.305183 
274; 0.304771 
275; 0.305203 
276; 0.304151 
277; 0.305556 
278; 0.305147 
279; 0.305276 
280; 0.304324 
281; 0.305708 
282; 0.304700 
283; 0.306072 
284; 0.305656 
285; 0.305288 
286; 0.304624 
287; 0.305418 
288; 0.304458 
289; 0.305612 
290; 0.304839 
291; 0.305015 
292; 0.304619 
293; 0.305944 
294; 0.304838 
295; 0.305441 
296; 0.305024 
297; 0.305014 
298; 0.304637 
299; 0.305556 
300; 0.304411 
301; 0.305173 
302; 0.304800 
303; 0.304970 
304; 0.304525 
305; 0.305112 
306; 0.304146 
307; 0.305414 
308; 0.304699 
309; 0.304867 
310; 0.304152 
311; 0.305404 
312; 0.304436 
313; 0.305678 
314; 0.305317 
315; 0.304832 
316; 0.304468 
317; 0.305695 
318; 0.304804 
319; 0.305648 
320; 0.304990 
321; 0.305150 
322; 0.304531 
323; 0.305409 
324; 0.304555 
325; 0.304956 
326; 0.304613 
327; 0.304772 
328; 0.304404 
329; 0.305106 
330; 0.303994 
331; 0.305172 
332; 0.304825 
333; 0.304945 
334; 0.304609 
335; 0.305146 
336; 0.304183 
337; 0.305339 
338; 0.304900 
339; 0.305053 
340; 0.304369 
341; 0.305166 
342; 0.304307 
343; 0.305034 
344; 0.304683 
345; 0.304398 
346; 0.304078 
347; 0.305201 
348; 0.304375 
349; 0.305490 
350; 0.304727 
351; 0.304746 
352; 0.304308 
353; 0.305411 
354; 0.304614 
355; 0.305122 
356; 0.304799 
357; 0.304600 
358; 0.304290 
359; 0.305375 
360; 0.304421 
361; 0.305361 
362; 0.305050 
363; 0.305041 
364; 0.304454 
365; 0.304950 
366; 0.304182 
367; 0.305244 
368; 0.304887 
369; 0.304999 
370; 0.304405 
371; 0.305033 
372; 0.304262 
373; 0.305307 
374; 0.304820 
375; 0.304619 
376; 0.304302 
377; 0.305054 
378; 0.304198 
379; 0.305226 
380; 0.304619 
381; 0.304758 
382; 0.304467 
383; 0.305483 
384; 0.304762 
385; 0.304800 
386; 0.304512 
387; 0.304622 
388; 0.304330 
389; 0.305331 
390; 0.304398 
391; 0.305146 
392; 0.304684 
393; 0.304819 
394; 0.304536 
395; 0.304996 
396; 0.304223 
397; 0.305205 
398; 0.304923 
399; 0.304753 
400; 0.304231 
401; 0.305203 
402; 0.304504 
403; 0.305211 
404; 0.304927 
405; 0.304740 
406; 0.304260 
407; 0.304940 
408; 0.304216 
409; 0.305169 
410; 0.304634 
411; 0.304764 
412; 0.304488 
413; 0.305055 
414; 0.304354 
415; 0.304793 
416; 0.304439 
417; 0.304568 
418; 0.304143 
419; 0.305073 
420; 0.304167 
421; 0.305093 
422; 0.304828 
423; 0.304931 
424; 0.304651 
425; 0.304991 
426; 0.304332 
427; 0.304883 
428; 0.304617 
429; 0.304503 
430; 0.303997 
431; 0.304903 
432; 0.304264 
433; 0.305165 
434; 0.304716 
435; 0.304500 
436; 0.304241 
437; 0.304924 
438; 0.304284 
439; 0.305172 
440; 0.304613 
441; 0.304528 
442; 0.304135 
443; 0.305016 
444; 0.304374 
445; 0.304785 
446; 0.304536 
447; 0.304656 
448; 0.304254 
449; 0.305122 
450; 0.304360 
451; 0.304979 
452; 0.304727 
453; 0.304845 
454; 0.304600 
455; 0.304654 
456; 0.304012 
457; 0.304866 
458; 0.304623 
459; 0.304664 
460; 0.304173 
461; 0.305019 
462; 0.304262 
463; 0.305105 
464; 0.304831 
465; 0.304632 
466; 0.304394 
467; 0.305229 
468; 0.304583 
469; 0.305086 
470; 0.304622 
471; 0.304736 
472; 0.304488 
473; 0.305079 
474; 0.304487 
475; 0.304802 
476; 0.304370 
477; 0.304467 
478; 0.304236 
479; 0.305050 
480; 0.304336 
481; 0.304939 
482; 0.304708 
483; 0.304579 
484; 0.304261 
485; 0.304640 
486; 0.304074 
487; 0.304875 
488; 0.304635 
489; 0.304745 
490; 0.304202 
491; 0.304997 
492; 0.304419 
493; 0.305029 
494; 0.304680 
495; 0.304430 
496; 0.304179 
497; 0.304657 
498; 0.304096 
499; 0.304878 
500; 0.304460 
501; 0.304569 
502; 0.304348 
503; 0.305124 
504; 0.304481 
505; 0.304845 
506; 0.304500 
507; 0.304514 
508; 0.304293 
509; 0.305059 
510; 0.304356 
511; 0.304820 
512; 0.304607 
513; 0.304652 
514; 0.304437 
515; 0.304794 
516; 0.304245 
517; 0.304790 
518; 0.304419 
519; 0.304524 
520; 0.304064 
521; 0.304814 
522; 0.304264 
523; 0.305010 
524; 0.304794 
525; 0.304504 
526; 0.304295 
527; 0.304869 
528; 0.304289 
529; 0.304948 
530; 0.304539 
531; 0.304627 
532; 0.304246 
533; 0.304795 
534; 0.304272 
535; 0.304617 
536; 0.304400 
537; 0.304502 
538; 0.304297 
539; 0.304615 
540; 0.303981 
541; 0.304704 
542; 0.304500 
543; 0.304600 
544; 0.304346 
545; 0.304685 
546; 0.304053 
547; 0.304767 
548; 0.304561 
549; 0.304647 
550; 0.304202 
551; 0.304759 
552; 0.304233 
553; 0.304664 
554; 0.304464 
555; 0.304303 
556; 0.304102 
557; 0.304804 
558; 0.304290 
559; 0.304815 
560; 0.304340 
561; 0.304273 
562; 0.304077 
563; 0.304771 
564; 0.304270 
565; 0.304597 
566; 0.304402 
567; 0.304337 
568; 0.304134 
569; 0.304821 
570; 0.304195 
571; 0.304879 
572; 0.304547 
573; 0.304643 
574; 0.304310 
575; 0.304584 
576; 0.304106 
577; 0.304783 
578; 0.304543 
579; 0.304638 
580; 0.304254 
581; 0.304665 
582; 0.304186 
583; 0.304673 
584; 0.304475 
585; 0.304276 
586; 0.304089 
587; 0.304755 
588; 0.304205 
589; 0.304729 
590; 0.304364 
591; 0.304457 
592; 0.304251 
593; 0.304909 
594; 0.304394 
595; 0.304456 
596; 0.304268 
597; 0.304361 
598; 0.304082 
599; 0.304734 
600; 0.304164 
601; 0.304814 
602; 0.304497 
603; 0.304577 
604; 0.304392 
605; 0.304588 
606; 0.304129 
607; 0.304772 
608; 0.304550 
609; 0.304456 
610; 0.304104 
611; 0.304588 
612; 0.304106 
613; 0.304743 
614; 0.304563 
615; 0.304419 
616; 0.304064 
617; 0.304698 
618; 0.304246 
619; 0.304877 
620; 0.304519 
621; 0.304566 
622; 0.304388 
623; 0.304772 
624; 0.304289 
625; 0.304596 
626; 0.304420 
627; 0.304366 
628; 0.304188 
629; 0.304678 
630; 0.304074 
631; 0.304693 
632; 0.304511 
633; 0.304598 
634; 0.304424 
635; 0.304716 
636; 0.304272 
637; 0.304560 
638; 0.304294 
639; 0.304371 
640; 0.304045 
641; 0.304655 
642; 0.304221 
643; 0.304828 
644; 0.304519 
645; 0.304383 
646; 0.304132 
647; 0.304735 
648; 0.304310 
649; 0.304750 
650; 0.304381 
651; 0.304296 
652; 0.304126 
653; 0.304724 
654; 0.304298 
655; 0.304581 
656; 0.304397 
657; 0.304472 
658; 0.304185 
659; 0.304777 
660; 0.304222 
661; 0.304813 
662; 0.304645 
663; 0.304601 
664; 0.304428 
665; 0.304490 
666; 0.304063 
667; 0.304537 
668; 0.304370 
669; 0.304452 
670; 0.304132 
671; 0.304559 
672; 0.304079 
673; 0.304659 
674; 0.304496 
675; 0.304384 
676; 0.304167 
677; 0.304744 
678; 0.304333 
679; 0.304687 
680; 0.304345 
681; 0.304426 
682; 0.304179 
683; 0.304751 
684; 0.304322 
685; 0.304594 
686; 0.304331 
687; 0.304412 
688; 0.304238 
689; 0.304669 
690; 0.304157 
691; 0.304722 
692; 0.304560 
693; 0.304432 
694; 0.304273 
695; 0.304541 
696; 0.304129 
697; 0.304574 
698; 0.304417 
699; 0.304496 
700; 0.304116 
701; 0.304674 
702; 0.304245 
703; 0.304691 
704; 0.304472 
705; 0.304349 
706; 0.304194 
707; 0.304534 
708; 0.304137 
709; 0.304688 
710; 0.304386 
711; 0.304456 
712; 0.304296 
713; 0.304741 
714; 0.304265 
715; 0.304353 
716; 0.304198 
717; 0.304276 
718; 0.304124 
719; 0.304667 
720; 0.304192 
721; 0.304526 
722; 0.304339 
723; 0.304416 
724; 0.304262 
725; 0.304489 
726; 0.304068 
727; 0.304606 
728; 0.304313 
729; 0.304393 
730; 0.304100 
731; 0.304526 
732; 0.304143 
733; 0.304676 
734; 0.304526 
735; 0.304319 
736; 0.304143 
737; 0.304533 
738; 0.304149 
739; 0.304678 
740; 0.304381 
741; 0.304347 
742; 0.304094 
743; 0.304620 
744; 0.304235 
745; 0.304485 
746; 0.304338 
747; 0.304405 
748; 0.304164 
749; 0.304486 
750; 0.304030 
751; 0.304551 
752; 0.304392 
753; 0.304466 
754; 0.304250 
755; 0.304497 
756; 0.304070 
757; 0.304587 
758; 0.304441 
759; 0.304403 
760; 0.304101 
761; 0.304615 
762; 0.304250 
763; 0.304566 
764; 0.304420 
765; 0.304281 
766; 0.304138 
767; 0.304529 
768; 0.304170 
769; 0.304679 
770; 0.304292 
771; 0.304365 
772; 0.304221 
773; 0.304727 
774; 0.304360 
775; 0.304574 
776; 0.304428 
777; 0.304360 
778; 0.304219 
779; 0.304625 
780; 0.304160 
781; 0.304529 
782; 0.304327 
783; 0.304372 
784; 0.304142 
785; 0.304381 
786; 0.304028 
787; 0.304524 
788; 0.304383 
789; 0.304454 
790; 0.304184 
791; 0.304489 
792; 0.304103 
793; 0.304482 
794; 0.304343 
795; 0.304236 
796; 0.304097 
797; 0.304588 
798; 0.304164 
799; 0.304556 
800; 0.304295 
801; 0.304359 
802; 0.304222 
803; 0.304582 
804; 0.304233 
805; 0.304292 
806; 0.304092 
807; 0.304162 
808; 0.304022 
809; 0.304505 
810; 0.304083 
811; 0.304565 
812; 0.304325 
813; 0.304394 
814; 0.304190 
815; 0.304419 
816; 0.304058 
817; 0.304447 
818; 0.304313 
819; 0.304214 
820; 0.303949 
821; 0.304425 
822; 0.304087 
823; 0.304562 
824; 0.304425 
825; 0.304275 
826; 0.304049 
827; 0.304521 
828; 0.304171 
829; 0.304643 
830; 0.304385 
831; 0.304452 
832; 0.304276 
833; 0.304514 
834; 0.304181 
835; 0.304405 
836; 0.304193 
837; 0.304237 
838; 0.304107 
839; 0.304573 
840; 0.304120 
841; 0.304545 
842; 0.304415 
843; 0.304481 
844; 0.304349 
845; 0.304503 
846; 0.304170 
847; 0.304372 
848; 0.304233 
849; 0.304299 
850; 0.304026 
851; 0.304406 
852; 0.304077 
853; 0.304536 
854; 0.304317 
855; 0.304196 
856; 0.304064 
857; 0.304521 
858; 0.304137 
859; 0.304592 
860; 0.304339 
861; 0.304280 
862; 0.304153 
863; 0.304606 
864; 0.304287 
865; 0.304503 
866; 0.304377 
867; 0.304398 
868; 0.304175 
869; 0.304509 
870; 0.304105 
871; 0.304451 
872; 0.304321 
873; 0.304380 
874; 0.304203 
875; 0.304291 
876; 0.303972 
877; 0.304418 
878; 0.304294 
879; 0.304357 
880; 0.304079 
881; 0.304523 
882; 0.304157 
883; 0.304600 
884; 0.304402 
885; 0.304307 
886; 0.304184 
887; 0.304624 
888; 0.304304 
889; 0.304576 
890; 0.304337 
891; 0.304334 
892; 0.304210 
893; 0.304567 
894; 0.304257 
895; 0.304466 
896; 0.304265 
897; 0.304243 
898; 0.304122 
899; 0.304485 
900; 0.304105 
901; 0.304455 
902; 0.304272 
903; 0.304217 
904; 0.304092 
905; 0.304300 
906; 0.303994 
907; 0.304425 
908; 0.304303 
909; 0.304360 
910; 0.304039 
911; 0.304469 
912; 0.304148 
913; 0.304465 
914; 0.304345 
915; 0.304254 
916; 0.304133 
917; 0.304398 
918; 0.304077 
919; 0.304503 
920; 0.304257 
921; 0.304318 
922; 0.304199 
923; 0.304527 
924; 0.304149 
925; 0.304333 
926; 0.304215 
927; 0.304271 
928; 0.304136 
929; 0.304557 
930; 0.304180 
931; 0.304399 
932; 0.304280 
933; 0.304340 
934; 0.304223 
935; 0.304305 
936; 0.303984 
937; 0.304401 
938; 0.304203 
939; 0.304263 
940; 0.304032 
941; 0.304448 
942; 0.304154 
943; 0.304499 
944; 0.304374 
945; 0.304214 
946; 0.304041 
947; 0.304454 
948; 0.304159 
949; 0.304478 
950; 0.304236 
951; 0.304295 
952; 0.304080 
953; 0.304490 
954; 0.304195 
955; 0.304392 
956; 0.304276 
957; 0.304252 
958; 0.304138 
959; 0.304391 
960; 0.304035 
961; 0.304410 
962; 0.304244 
963; 0.304299 
964; 0.304184 
965; 0.304379 
966; 0.304032 
967; 0.304436 
968; 0.304277 
969; 0.304263 
970; 0.304044 
971; 0.304447 
972; 0.304164 
973; 0.304413 
974; 0.304301 
975; 0.304182 
976; 0.304063 
977; 0.304463 
978; 0.304180 
979; 0.304477 
980; 0.304206 
981; 0.304259 
982; 0.304148 
983; 0.304546 
984; 0.304257 
985; 0.304448 
986; 0.304292 
987; 0.304242 
988; 0.304069 
989; 0.304399 
990; 0.304029 
991; 0.304424 
992; 0.304298 
993; 0.304355 
994; 0.304168 
995; 0.304357 
996; 0.304077 
997; 0.304469 
998; 0.304359 
999; 0.304399 
1000; 0.304191 
